CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Account_Opening_Duration,Product_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total _Amount _Of_Transactions,Number_Of_Transactions,Avg_Utilization_Ratio
710797833,Existing Customer,50,F,5,Graduate,Married,Less than $40K,Blue,30,1,3," $2,033.00 ", $841.00 ," $1,192.00 ",4360,95,0.414
715958583,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,43,1,2," $2,041.00 "," $1,158.00 ", $883.00 ,3588,63,0.567
711252258,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,36,1,3," $1,572.00 ", $985.00 , $587.00 ,4148,54,0.627
712804383,Existing Customer,56,F,0,College,Married,Less than $40K,Blue,38,1,1," $2,143.00 "," $1,194.00 ", $949.00 ,4684,82,0.557
790149483,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,35,2,3," $8,566.00 "," $1,484.00 "," $7,082.00 ",4195,89,0.173
716512383,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,36,1,3," $2,816.00 "," $2,517.00 ", $299.00 ,4817,87,0.894
712144158,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,48,6,6," $2,370.00 "," $1,166.00 "," $1,204.00 ",2164,45,0.492
710481333,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,5,3," $2,690.00 "," $1,614.00 "," $1,076.00 ",2272,57,0.6
713759583,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,1,1," $3,173.00 "," $1,822.00 "," $1,351.00 ",4883,71,0.574
717547383,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,32,2,3," $2,890.00 "," $1,392.00 "," $1,498.00 ",4233,77,0.482
710044308,Existing Customer,40,F,4,Graduate,Single,$40K - $60K,Blue,27,2,2," $2,625.00 "," $1,594.00 "," $1,031.00 ",2480,47,0.607
757685733,Existing Customer,43,F,2,Graduate,Single,Less than $40K,Blue,36,1,2," $3,226.00 "," $2,145.00 "," $1,081.00 ",5066,75,0.665
796029483,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,3," $2,174.00 ", $785.00 ," $1,389.00 ",3890,78,0.361
713872008,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,42,1,3," $2,215.00 "," $1,347.00 ", $868.00 ,4656,72,0.608
710643183,Existing Customer,42,F,2,High School,Single,Less than $40K,Blue,23,2,2," $3,172.00 "," $1,160.00 "," $2,012.00 ",4163,83,0.366
779859558,Attrited Customer,54,F,3,High School,Married,Less than $40K,Blue,38,2,2," $2,452.00 "," $1,012.00 "," $1,440.00 ",2398,29,0.413
811974483,Existing Customer,56,M,2,Graduate,Single,$40K - $60K,Blue,51,1,3," $1,466.00 ", $723.00 , $743.00 ,5110,86,0.493
778471758,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,37,1,3," $2,427.00 "," $2,362.00 ", $65.00 ,4663,85,0.973
718513233,Existing Customer,59,M,2,Graduate,Single,$120K +,Blue,48,1,3," $17,999.00 "," $1,861.00 "," $16,138.00 ",4740,78,0.103
718147233,Existing Customer,44,F,1,High School,Married,$40K - $60K,Blue,31,2,2," $4,553.00 "," $1,538.00 "," $3,015.00 ",4999,95,0.338
712253058,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,40,1,2," $2,097.00 "," $1,255.00 ", $842.00 ,4189,83,0.598
713519508,Existing Customer,47,M,4,High School,Divorced,$60K - $80K,Blue,36,1,1," $1,983.00 ", $989.00 , $994.00 ,5065,80,0.499
710110683,Existing Customer,52,M,2,College,Married,$60K - $80K,Blue,36,1,1," $7,879.00 "," $1,007.00 "," $6,872.00 ",4844,83,0.128
720260433,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,34,2,3," $3,336.00 "," $1,687.00 "," $1,649.00 ",5577,95,0.506
714148758,Existing Customer,34,F,2,Post-Graduate,Married,Less than $40K,Blue,27,2,3," $1,726.00 "," $1,398.00 ", $328.00 ,5228,68,0.81
715522233,Existing Customer,45,F,3,Doctorate,Single,Less than $40K,Blue,27,1,6," $2,917.00 "," $1,523.00 "," $1,394.00 ",4878,92,0.522
714943233,Existing Customer,49,M,2,Doctorate,Married,$40K - $60K,Blue,31,2,2," $1,915.00 "," $1,545.00 ", $370.00 ,3911,80,0.807
708952758,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,35,2,1," $2,066.00 "," $1,542.00 ", $524.00 ,4887,76,0.746
721374033,Existing Customer,53,F,1,High School,Married,$40K - $60K,Blue,39,2,3," $2,164.00 "," $1,115.00 "," $1,049.00 ",4341,69,0.515
778722033,Existing Customer,44,F,2,Uneducated,Married,Less than $40K,Blue,28,2,2," $2,275.00 "," $1,265.00 "," $1,010.00 ",5626,77,0.556
823578483,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,40,2,1," $1,438.30 "," $1,169.00 ", $269.30 ,4429,78,0.813
715148658,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,43,1,3," $3,683.00 "," $1,039.00 "," $2,644.00 ",4684,86,0.282
709669533,Existing Customer,38,F,1,High School,Divorced,Less than $40K,Blue,30,2,3," $2,722.00 "," $1,303.00 "," $1,419.00 ",4488,88,0.479
787467858,Existing Customer,43,M,1,High School,Married,$80K - $120K,Silver,30,1,1," $34,516.00 "," $2,045.00 "," $32,471.00 ",4081,54,0.059
708671733,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3," $2,072.00 "," $1,499.00 ", $573.00 ,4091,71,0.723
709790058,Existing Customer,53,M,4,Graduate,Married,$120K +,Blue,40,1,1," $6,383.00 "," $1,512.00 "," $4,871.00 ",4985,87,0.237
815253708,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,41,1,2," $2,841.00 "," $1,807.00 "," $1,034.00 ",4144,73,0.636
715083633,Existing Customer,33,F,1,Uneducated,Married,Less than $40K,Blue,23,2,2," $1,830.00 "," $1,777.00 ", $53.00 ,5271,76,0.971
792098883,Existing Customer,37,M,2,Doctorate,Single,$120K +,Blue,31,2,1," $2,360.00 "," $1,204.00 "," $1,156.00 ",3696,82,0.51
711873858,Existing Customer,43,M,3,High School,Married,$60K - $80K,Blue,35,2,3," $3,717.00 "," $1,882.00 "," $1,835.00 ",4667,91,0.506
787591008,Existing Customer,42,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,2,1," $2,289.00 "," $1,195.00 "," $1,094.00 ",4955,83,0.522
713068833,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,32,2,2," $1,438.30 ", $894.00 , $544.30 ,4687,85,0.622
708190158,Attrited Customer,38,F,3,High School,Single,Less than $40K,Blue,26,2,3," $2,920.00 "," $2,426.00 ", $494.00 ,2750,41,0.831
710090133,Existing Customer,62,F,1,College,Divorced,Less than $40K,Blue,51,1,3," $4,049.00 "," $1,685.00 "," $2,364.00 ",3908,80,0.416
799242033,Existing Customer,45,M,4,Doctorate,Married,$80K - $120K,Blue,39,2,3," $1,438.30 "," $1,162.00 ", $276.30 ,4598,86,0.808
719377383,Existing Customer,40,M,2,College,Single,$60K - $80K,Blue,28,1,2," $10,880.00 "," $2,025.00 "," $8,855.00 ",4957,90,0.186
710371683,Existing Customer,51,M,4,Doctorate,Married,$60K - $80K,Blue,36,2,1," $3,451.00 "," $2,006.00 "," $1,445.00 ",4097,67,0.581
719926683,Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,33,2,2," $20,749.00 "," $2,171.00 "," $18,578.00 ",4754,77,0.105
793597833,Existing Customer,49,F,0,Post-Graduate,Single,Less than $40K,Blue,43,1,3," $2,481.00 "," $1,568.00 ", $913.00 ,4466,69,0.632
713739708,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,53,1,3," $2,415.00 "," $2,050.00 ", $365.00 ,4479,71,0.849
712774908,Existing Customer,41,F,4,High School,Married,Less than $40K,Blue,29,2,2," $2,601.00 "," $1,861.00 ", $740.00 ,5111,83,0.715
711847833,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,32,2,2," $1,933.00 "," $1,127.00 ", $806.00 ,4833,71,0.583
719202708,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,2,2," $5,642.00 ", $541.00 ," $5,101.00 ",4633,84,0.096
714566133,Existing Customer,60,F,2,Graduate,Married,Less than $40K,Blue,36,1,2," $3,239.00 "," $2,356.00 ", $883.00 ,4621,91,0.727
814987983,Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,32,2,1," $3,680.00 ", $683.00 ," $2,997.00 ",4835,77,0.186
714317058,Existing Customer,52,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3," $4,752.00 "," $2,437.00 "," $2,315.00 ",3946,63,0.513
710971908,Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,31,2,3," $3,764.00 "," $1,780.00 "," $1,984.00 ",4898,80,0.473
711412533,Attrited Customer,40,F,3,High School,Single,Less than $40K,Blue,35,6,3," $5,492.00 "," $1,573.00 "," $3,919.00 ",2416,45,0.286
720593583,Existing Customer,39,F,2,Doctorate,Divorced,Less than $40K,Blue,32,1,2," $3,554.00 ", $747.00 ," $2,807.00 ",5152,90,0.21
778436283,Existing Customer,41,M,4,High School,Single,Less than $40K,Blue,21,2,3," $3,429.00 "," $1,504.00 "," $1,925.00 ",4015,76,0.439
711492258,Existing Customer,50,M,2,Graduate,Married,$60K - $80K,Blue,45,2,1," $2,021.00 "," $1,578.00 ", $443.00 ,5298,71,0.781
771106458,Existing Customer,54,F,4,College,Married,Less than $40K,Blue,41,1,5," $2,444.00 "," $1,313.00 "," $1,131.00 ",4609,61,0.537
719940483,Existing Customer,51,F,1,Graduate,Married,$40K - $60K,Blue,43,2,2," $2,107.00 "," $1,663.00 ", $444.00 ,4841,88,0.789
714080433,Existing Customer,40,F,5,College,Married,$40K - $60K,Blue,36,2,3," $3,144.00 "," $1,787.00 "," $1,357.00 ",4758,67,0.568
757675158,Existing Customer,47,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,40,2,2," $2,725.00 "," $1,851.00 ", $874.00 ,4904,85,0.679
715361433,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,36,2,2," $1,874.00 ", $994.00 , $880.00 ,4194,78,0.53
778191933,Attrited Customer,45,M,3,Uneducated,Single,$120K +,Blue,35,2,3," $7,135.00 "," $2,517.00 "," $4,618.00 ",2305,42,0.353
714825408,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,36,2,3," $2,853.00 "," $2,517.00 ", $336.00 ,4971,65,0.882
788620083,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,41,2,2," $2,382.00 "," $1,419.00 ", $963.00 ,4563,89,0.596
719490108,Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,36,1,3," $2,830.00 "," $1,779.00 "," $1,051.00 ",4854,74,0.629
756944133,Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,45,1,1," $3,705.00 "," $2,168.00 "," $1,537.00 ",4452,89,0.585
710322033,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,44,1,1," $2,563.00 "," $1,765.00 ", $798.00 ,4515,77,0.689
710560008,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,33,1,3," $1,896.00 "," $1,738.00 ", $158.00 ,4588,75,0.917
789164283,Existing Customer,55,F,0,Uneducated,Married,Less than $40K,Blue,44,1,1," $2,596.00 "," $1,929.00 ", $667.00 ,4726,87,0.743
715773783,Attrited Customer,44,F,2,Graduate,Single,$40K - $60K,Blue,35,2,3," $4,196.00 ", $561.00 ," $3,635.00 ",2558,38,0.134
779158533,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,25,2,3," $1,616.00 ", $966.00 , $650.00 ,4774,74,0.598
720463833,Existing Customer,42,M,5,Uneducated,Single,$60K - $80K,Blue,36,1,1," $6,618.00 "," $1,738.00 "," $4,880.00 ",5022,76,0.263
771067308,Existing Customer,38,F,3,High School,Single,$40K - $60K,Blue,25,1,1," $3,040.00 "," $1,908.00 "," $1,132.00 ",5616,73,0.628
716171358,Existing Customer,51,M,4,College,Married,$40K - $60K,Blue,36,2,3," $4,436.00 "," $2,222.00 "," $2,214.00 ",4460,85,0.501
718492908,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,36,1,2," $3,297.00 "," $1,554.00 "," $1,743.00 ",4636,86,0.471
716033508,Existing Customer,46,M,2,Graduate,Single,$60K - $80K,Blue,34,1,3," $6,272.00 "," $1,434.00 "," $4,838.00 ",4514,66,0.229
717603858,Existing Customer,54,M,3,College,Single,$40K - $60K,Blue,42,1,2," $5,608.00 "," $1,775.00 "," $3,833.00 ",4325,77,0.317
716558283,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,36,2,2," $1,621.00 "," $1,046.00 ", $575.00 ,5247,84,0.645
719022558,Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,38,1,3," $2,305.00 "," $1,173.00 "," $1,132.00 ",5106,74,0.509
717334233,Existing Customer,54,F,1,Uneducated,Single,$40K - $60K,Blue,43,1,3," $9,525.00 "," $2,517.00 "," $7,008.00 ",4804,79,0.264
719192808,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,36,2,1," $3,168.00 "," $2,147.00 "," $1,021.00 ",4674,71,0.678
719281533,Existing Customer,37,F,3,College,Married,Less than $40K,Blue,27,2,1," $2,939.00 "," $1,388.00 "," $1,551.00 ",5076,84,0.472
710877108,Existing Customer,44,F,1,High School,Divorced,Less than $40K,Blue,32,1,1," $2,724.00 "," $1,288.00 "," $1,436.00 ",4171,75,0.473
718742808,Attrited Customer,55,F,1,High School,Married,$40K - $60K,Blue,46,2,4," $4,629.00 ", $710.00 ," $3,919.00 ",2877,49,0.153
710257683,Existing Customer,50,M,3,Graduate,Single,$120K +,Blue,33,1,2," $34,516.00 "," $1,134.00 "," $33,382.00 ",4520,73,0.033
721041483,Attrited Customer,45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2," $13,093.00 "," $2,517.00 "," $10,576.00 ",2032,39,0.192
772216833,Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,36,1,2," $2,761.00 "," $1,950.00 ", $811.00 ,4510,88,0.706
708553008,Existing Customer,38,F,1,High School,Single,$40K - $60K,Blue,36,1,2," $2,148.00 "," $1,103.00 "," $1,045.00 ",4711,64,0.514
778880358,Existing Customer,49,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,3," $2,485.00 "," $1,648.00 ", $837.00 ,4208,71,0.663
720258183,Existing Customer,39,F,4,Graduate,Single,$40K - $60K,Blue,25,2,3," $3,394.00 "," $2,517.00 ", $877.00 ,5421,75,0.742
720689583,Existing Customer,50,F,3,High School,Married,$40K - $60K,Blue,40,1,3," $3,367.00 "," $1,747.00 "," $1,620.00 ",5657,91,0.519
758168133,Existing Customer,50,F,0,High School,Married,$40K - $60K,Blue,43,2,3," $4,154.00 "," $1,060.00 "," $3,094.00 ",4325,86,0.255
711118083,Existing Customer,54,F,4,Graduate,Divorced,Less than $40K,Blue,43,1,2," $2,506.00 "," $1,784.00 ", $722.00 ,4504,80,0.712
709591533,Existing Customer,46,F,3,College,Divorced,Less than $40K,Blue,38,1,1," $1,774.00 "," $1,115.00 ", $659.00 ,3474,60,0.629
715590258,Existing Customer,45,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1," $3,918.00 "," $2,070.00 "," $1,848.00 ",4700,69,0.528
709061658,Existing Customer,44,F,1,Graduate,Single,Less than $40K,Blue,31,2,2," $1,550.00 ", $716.00 , $834.00 ,4534,87,0.462
717384183,Existing Customer,58,F,3,Graduate,Single,Less than $40K,Blue,53,1,3," $2,669.00 "," $2,048.00 ", $621.00 ,4863,79,0.767
778921908,Existing Customer,42,M,4,College,Single,$60K - $80K,Blue,23,2,3," $3,311.00 ", $841.00 ," $2,470.00 ",4559,80,0.254
714745608,Existing Customer,51,F,4,High School,Single,Less than $40K,Blue,33,2,4," $3,068.00 "," $2,071.00 ", $997.00 ,5524,71,0.675
714714558,Existing Customer,37,F,2,Uneducated,Single,$40K - $60K,Blue,27,1,3," $3,050.00 "," $2,517.00 ", $533.00 ,4698,75,0.825
778847808,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,23,1,2," $2,647.00 "," $1,245.00 "," $1,402.00 ",4911,82,0.47
710532258,Existing Customer,48,F,3,High School,Divorced,Less than $40K,Blue,36,1,1," $2,185.00 "," $1,495.00 ", $690.00 ,4906,83,0.684
817293258,Existing Customer,44,F,4,College,Married,$40K - $60K,Blue,27,1,1," $3,183.00 "," $2,517.00 ", $666.00 ,4017,63,0.791
738062658,Existing Customer,57,M,3,Graduate,Single,$80K - $120K,Blue,50,2,3," $17,096.00 "," $1,762.00 "," $15,334.00 ",4231,62,0.103
716262708,Existing Customer,51,F,2,College,Single,Less than $40K,Blue,36,1,3," $1,438.30 ", $718.00 , $720.30 ,4447,71,0.499
779638983,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,30,2,3," $2,124.00 "," $1,573.00 ", $551.00 ,4592,83,0.741
708723858,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,37,1,1," $3,413.00 "," $1,715.00 "," $1,698.00 ",3843,67,0.502
712184133,Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,24,2,3," $2,178.00 "," $1,408.00 ", $770.00 ,5089,80,0.646
789492558,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,40,1,2," $2,096.00 "," $1,276.00 ", $820.00 ,4926,82,0.609
770929383,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,28,2,1," $7,293.00 ", $993.00 ," $6,300.00 ",4828,82,0.136
788595183,Existing Customer,42,M,2,Graduate,Single,$40K - $60K,Blue,36,1,1," $1,438.30 ", $686.00 , $752.30 ,3499,80,0.477
713167383,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,46,1,2," $2,298.00 "," $1,540.00 ", $758.00 ,5154,81,0.67
718590183,Existing Customer,58,F,3,Doctorate,Married,Less than $40K,Blue,47,1,3," $1,517.00 ", $920.00 , $597.00 ,5067,69,0.606
709388058,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,34,2,3," $2,005.00 "," $1,263.00 ", $742.00 ,4906,80,0.63
717004533,Existing Customer,35,F,3,High School,Married,Less than $40K,Blue,36,2,3," $4,790.00 "," $1,189.00 "," $3,601.00 ",4544,81,0.248
781926633,Existing Customer,48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,3," $3,202.00 "," $2,517.00 ", $685.00 ,4675,88,0.786
720518283,Existing Customer,50,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,1,3," $2,296.00 "," $1,371.00 ", $925.00 ,5483,77,0.597
708399858,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,35,2,2," $2,548.00 "," $2,250.00 ", $298.00 ,4747,77,0.883
711944733,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36,1,2," $1,457.00 ", $828.00 , $629.00 ,5401,93,0.568
785487783,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,53,2,2," $1,980.00 "," $1,409.00 ", $571.00 ,5350,96,0.712
718951683,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,35,2,3," $2,216.00 "," $1,262.00 ", $954.00 ,4763,83,0.569
718329183,Existing Customer,57,F,3,Graduate,Divorced,$40K - $60K,Blue,47,1,3," $4,262.00 "," $2,517.00 "," $1,745.00 ",3943,75,0.591
788960658,Existing Customer,42,F,2,Uneducated,Married,Less than $40K,Blue,28,1,2," $2,573.00 "," $1,742.00 ", $831.00 ,4649,88,0.677
713120433,Existing Customer,55,F,2,High School,Married,$40K - $60K,Blue,42,2,2," $5,431.00 "," $2,007.00 "," $3,424.00 ",4569,82,0.37
720980958,Existing Customer,43,F,5,Uneducated,Married,Less than $40K,Blue,30,1,3," $3,092.00 ", $909.00 ," $2,183.00 ",4797,87,0.294
712524858,Existing Customer,34,M,1,Graduate,Single,Less than $40K,Blue,28,1,6," $2,669.00 "," $1,649.00 "," $1,020.00 ",4314,74,0.618
815072283,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,45,1,3," $1,789.00 "," $1,156.00 ", $633.00 ,5110,75,0.646
715980258,Existing Customer,36,F,1,Doctorate,Single,Less than $40K,Blue,25,1,2," $2,835.00 "," $2,511.00 ", $324.00 ,4811,77,0.886
788715483,Existing Customer,44,F,5,Graduate,Single,Less than $40K,Blue,28,2,2," $1,558.00 ", $879.00 , $679.00 ,4805,86,0.564
789373683,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,35,1,2," $1,438.30 ", $834.00 , $604.30 ,4976,70,0.58
712302783,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,25,2,3," $2,468.00 ", $872.00 ," $1,596.00 ",4426,76,0.353
719601708,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,35,1,1," $10,699.00 "," $1,099.00 "," $9,600.00 ",5052,61,0.103
798777708,Existing Customer,54,F,4,High School,Single,$40K - $60K,Blue,48,2,4," $3,089.00 "," $1,177.00 "," $1,912.00 ",5237,75,0.381
716365233,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,36,1,3," $1,665.00 ", $964.00 , $701.00 ,4881,75,0.579
796544133,Existing Customer,54,M,1,College,Single,$120K +,Blue,48,1,3," $2,456.00 "," $1,654.00 ", $802.00 ,4468,84,0.673
778264008,Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,32,2,1," $3,104.00 "," $1,954.00 "," $1,150.00 ",4699,77,0.63
788842008,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,34,2,2," $4,060.00 "," $2,336.00 "," $1,724.00 ",5173,87,0.575
714742758,Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,24,2,2," $3,428.00 "," $2,209.00 "," $1,219.00 ",4751,87,0.644
719237058,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,36,2,2," $1,790.00 ", $891.00 , $899.00 ,4498,96,0.498
788290383,Existing Customer,43,M,3,Doctorate,Single,$40K - $60K,Blue,35,2,6," $4,970.00 "," $1,588.00 "," $3,382.00 ",4436,83,0.32
779701983,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,32,1,3," $5,400.00 "," $1,426.00 "," $3,974.00 ",4643,80,0.264
712132383,Existing Customer,44,M,4,College,Single,$80K - $120K,Blue,34,2,2," $1,876.00 ", $861.00 ," $1,015.00 ",5056,82,0.459
712572858,Existing Customer,38,M,3,High School,Single,$80K - $120K,Blue,29,2,1," $3,413.00 "," $1,801.00 "," $1,612.00 ",3831,45,0.528
822170733,Attrited Customer,45,F,4,College,Single,Less than $40K,Blue,41,6,3," $3,785.00 "," $2,517.00 "," $1,268.00 ",2401,54,0.665
708224133,Existing Customer,61,M,0,Uneducated,Single,$40K - $60K,Blue,49,1,2," $2,228.00 "," $1,480.00 ", $748.00 ,4431,71,0.664
780633483,Existing Customer,58,F,0,Graduate,Married,$40K - $60K,Blue,47,2,2," $2,194.00 "," $1,302.00 ", $892.00 ,4962,81,0.593
771356508,Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3," $2,665.00 "," $1,936.00 ", $729.00 ,4500,71,0.726
712961658,Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,32,1,1," $3,335.00 "," $2,238.00 "," $1,097.00 ",5321,78,0.671
710464683,Existing Customer,45,F,3,Post-Graduate,Married,Less than $40K,Blue,32,2,3," $2,726.00 "," $2,127.00 ", $599.00 ,5578,89,0.78
716688183,Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,43,4,3," $1,665.00 "," $1,521.00 ", $144.00 ,2878,45,0.914
789082758,Existing Customer,40,F,2,High School,Married,Less than $40K,Blue,28,1,3," $2,734.00 "," $1,661.00 "," $1,073.00 ",4981,90,0.608
709140858,Existing Customer,57,F,2,College,Single,Less than $40K,Blue,47,1,3," $1,727.00 ", $996.00 , $731.00 ,5112,82,0.577
788465583,Existing Customer,42,F,3,College,Single,$40K - $60K,Blue,35,2,3," $6,330.00 "," $1,573.00 "," $4,757.00 ",3029,52,0.248
741517458,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,42,2,4," $2,575.00 "," $2,517.00 ", $58.00 ,1874,40,0.977
720734583,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,32,1,3," $2,540.00 "," $1,561.00 ", $979.00 ,5039,82,0.615
772286658,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6,4," $14,324.00 "," $2,507.00 "," $11,817.00 ",2083,56,0.175
771045708,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3," $1,504.00 ", $970.00 , $534.00 ,2801,51,0.645
